8,296,1,0.64007
8,426,2,0.671579
8,548,3,0.717544
8,659,4,0.821243
8,746,5,0.841027
8,828,6,0.843851
8,909,7,0.840324
8,991,8,0.841903
8,1073,9,0.847146
8,1154,10,0.850468
8,1234,11,0.852449
8,1313,12,0.847409
8,1393,13,0.853279
8,1472,14,0.853279
8,1551,15,0.853279
8,1630,16,0.853279
8,1709,17,0.853279
8,1788,18,0.853279
8,1867,19,0.847368
8,1947,20,0.855432
8,2026,21,0.855432
8,2105,22,0.855432
8,2184,23,0.855432
8,2263,24,0.855432
8,2342,25,0.855432
8,2421,26,0.839162
8,2503,27,0.842983
8,2584,28,0.85655
8,2662,29,0.85655
8,2740,30,0.85655
8,2818,31,0.85655
8,2896,32,0.85655
8,2974,33,0.85655
8,3052,34,0.85655
8,3130,35,0.85655
8,3208,36,0.85655
8,3286,37,0.85655
8,3364,38,0.85655
8,3442,39,0.85655
8,3520,40,0.85655
8,3598,41,0.85655
8,3676,42,0.85655
8,3754,43,0.85655
8,3832,44,0.85655
8,3910,45,0.85655
8,3988,46,0.85655
8,4066,47,0.85655
8,4144,48,0.85655
8,4222,49,0.85655
8,4300,50,0.85655
8,4378,51,0.85655
8,4456,52,0.85655
8,4534,53,0.85655
8,4612,54,0.85655
8,4690,55,0.85655
8,4768,56,0.85655
8,4846,57,0.85655
8,4924,58,0.85655
8,5002,59,0.85655
8,5080,60,0.860207
8,5157,61,0.860207
8,5234,62,0.860207
8,5311,63,0.860207
8,5388,64,0.862652
8,5465,65,0.886939
8,5536,66,0.886939
8,5607,67,0.886939
8,5678,68,0.886939
51,296,1,0.877298
51,369,2,0.937905
51,428,3,0.977782
8,296,1,0.64007
8,426,2,0.671579
8,548,3,0.717544
8,659,4,0.821243
8,746,5,0.841027
8,828,6,0.843851
8,909,7,0.840324
8,991,8,0.841903
8,1073,9,0.847146
8,1154,10,0.850468
8,1234,11,0.852449
8,1313,12,0.847409
8,1393,13,0.853279
8,1472,14,0.853279
8,1551,15,0.853279
8,1630,16,0.853279
8,1709,17,0.853279
8,1788,18,0.853279
8,1867,19,0.847368
8,1947,20,0.855432
8,2026,21,0.855432
8,2105,22,0.855432
8,2184,23,0.855432
8,2263,24,0.855432
8,2342,25,0.855432
8,2421,26,0.839162
8,2503,27,0.842983
8,2584,28,0.85655
8,2662,29,0.85655
8,2740,30,0.85655
8,2818,31,0.85655
8,2896,32,0.85655
8,2974,33,0.85655
8,3052,34,0.85655
8,3130,35,0.85655
8,3208,36,0.85655
8,3286,37,0.85655
8,3364,38,0.85655
8,3442,39,0.85655
8,3520,40,0.85655
8,3598,41,0.85655
8,3676,42,0.85655
8,3754,43,0.85655
8,3832,44,0.85655
8,3910,45,0.85655
8,3988,46,0.85655
8,4066,47,0.85655
8,4144,48,0.85655
8,4222,49,0.85655
8,4300,50,0.85655
8,4378,51,0.85655
8,4456,52,0.85655
8,4534,53,0.85655
8,4612,54,0.85655
8,4690,55,0.85655
8,4768,56,0.85655
8,4846,57,0.85655
8,4924,58,0.85655
8,5002,59,0.85655
8,5080,60,0.860207
8,5157,61,0.860207
8,5234,62,0.860207
8,5311,63,0.860207
8,5388,64,0.862652
8,5465,65,0.886939
8,5536,66,0.886939
8,5607,67,0.886939
8,5678,68,0.886939
51,296,1,0.877298
51,369,2,0.937905
51,428,3,0.977782
8,296,1,0.64007
8,426,2,0.671579
8,548,3,0.717544
8,659,4,0.821243
8,746,5,0.841027
8,828,6,0.843851
8,909,7,0.840324
8,991,8,0.841903
8,1073,9,0.847146
8,1154,10,0.850468
8,1234,11,0.852449
8,1313,12,0.847409
8,1393,13,0.853279
8,1472,14,0.853279
8,1551,15,0.853279
8,1630,16,0.853279
8,1709,17,0.853279
8,1788,18,0.853279
8,1867,19,0.847368
8,1947,20,0.855432
8,2026,21,0.855432
8,2105,22,0.855432
8,2184,23,0.855432
8,2263,24,0.855432
8,2342,25,0.855432
8,2421,26,0.839162
8,2503,27,0.842983
8,2584,28,0.85655
8,2662,29,0.85655
8,2740,30,0.85655
8,2818,31,0.85655
8,2896,32,0.85655
8,2974,33,0.85655
8,3052,34,0.85655
8,3130,35,0.85655
8,3208,36,0.85655
8,3286,37,0.85655
8,3364,38,0.85655
